ORDER_ID,CUSTOMER_NAME,PRODUCT_NAME,PRODUCT_CATEGORY,ORDER_CITY,ORDER_STATE,ORDER_COUNTRY,SALES_CHANNEL,PAYMENT_METHOD,FEEDBACK,SALE_AMOUNT,DISCOUNT,ORDER_DATE,SHIPPING_DATE
ORD-3309,Simran Venkat,Titan Raga,Fashion,Memphis,IA,USA,Marketplace,COD,Neutral,1465.68,13.11,2024-09-03,2024-09-07
ORD-3310,Raj Sen,Dettol Sanitizer,Health & Personal Care,Springfield,OK,USA,Online,UPI,***Outstanding***,283.33,14.28,2024-03-30,2024-04-02
ORD-3311,Sonal Naik,Nivea Cream,Health & Personal Care,Memphis,OR,USA,Wholesale,Wallet,--Average--,288.78,0.48,2024-08-26,2024-09-01
ORD-3312,Naveen Menon,Titan Raga,Fashion,Springfield,NJ,USA,Wholesale,Wallet,Neutral,706.83,17.32,2026-01-26,2026-01-30
ORD-3313,Simran Jain,Bose Headphones,Electronics,Richmond,OR,USA,Wholesale,Wallet,Very Satisfied,1916.71,17.59,2025-12-25,2025-12-30
ORD-3314,Manya Rao  ,Nike Air Max,Fashion,Boulder,CO,USA,Retail,UPI,Very Satisfied,1997.3,18.99,2024-03-30,2024-04-02
ORD-3315,Sneha Dubey,Bose Headphones,Electronics,Springfield,UT,USA,Online,Debit Card,##Excellent##,1255.99,10.47,2024-08-13,2024-08-16
ORD-3316,   Ritika Sethi,LOreal Shampoo,Health & Personal Care,Portland,TN,USA,Marketplace,UPI,**Good**,2072.53,2.44,2024-03-24,2024-03-28
ORD-3317,   Deepak Kamath,Atomic Habits,Books  ,Portland,MA,USA,Marketplace,UPI,***Outstanding***,1606.77,1.81,2024-08-23,2024-08-30
ORD-3318,Rohini Mishra,Prestige Cooker,Home & Kitchen,San Diego,CA,USA,Online,Wallet,Dissatisfied,1397.94,9.6,2024-01-02,2024-01-06
ORD-3319,Bhavna Reddy,HP Laptop,Electronics,Memphis,MI,USA,Marketplace,Debit Card,Satisfied,2194.7,11.58,2024-01-01,2024-01-05
ORD-3320,   Kiran Gupta,The Lean Startup,Books,Orlando,FL,USA,Retail,Wallet,##Excellent##,2495.57,17.29,2024-08-18,2024-08-24
ORD-3321,Sneha Sharma,Apple Watch,Electronics,Memphis,MI,USA,Marketplace,Credit Card,Very Satisfied,985.93,15.86,2025-05-29,2025-06-04
ORD-3322,   Fatima Shetty,Whey Protein,Sports & Fitness  ,Memphis,CT,USA,Online,COD,##Excellent##,181.65,17.85,2024-10-31,2024-11-05
ORD-3323,Sakshi Pillai,Zero to One,Books,Buffalo,NY,USA,Online,Debit Card,Dissatisfied,1318.32,2.21,2024-06-16,2024-06-20
ORD-3324,Sunita Deshpande,OnePlus 12,Electronics,Springfield,OK,USA,Wholesale,Debit Card,**Good**,1321.52,14.8,2024-06-10,2024-06-13
ORD-3325,Manya Ghosh,OnePlus 12,Electronics,Buffalo,NY,USA,Wholesale,Net Banking,****Very Satisfied****,1698.79,12.21,2026-05-11,2026-05-16
ORD-3326,Vikram Reddy,OnePlus 12,Electronics,Tampa,FL,USA,Marketplace,Net Banking,**Good**,2336.91,3.46,2026-05-08,2026-05-09
ORD-3327,Akash Chopra,Pigeon Mixer,Home & Kitchen,Austin,TX,USA,Retail,COD,***Outstanding***,1906.19,2.84,2026-04-04,2026-04-09
ORD-3328,   Ashwin Pillai,Apple Watch,Electronics,Memphis,WI,USA,Online,COD,##Excellent##,740.34,18.65,2025-12-14,2025-12-17
ORD-3329,Nupur Agarwal,Zara Jacket,Fashion,Orlando,FL,USA,Online,Wallet,--Average--,1940.84,12.84,2026-05-06,2026-05-09
ORD-3330,Sonal Yadav,The Lean Startup,Books,Columbus,OH,USA,Online,COD,Satisfied,2469.26,18.46,2024-10-30,2024-11-05
ORD-3331,Isha Khanna,Havells Fan,Home & Kitchen,Memphis,WI,USA,Online,UPI,***Outstanding***,1237.46,11.88,2024-07-06,2024-07-10
ORD-3332,Komal Kamath,Clean Code,Books,Memphis,AR,USA,Online,Credit Card,****Very Satisfied****,133.46,10.41,2024-02-05,2024-02-07
ORD-3333,   Rohan Mukherjee,Dell Monitor,Electronics,Richmond,HI,USA,Retail,Credit Card,Satisfied,1039.1,10.58,2024-04-18,2024-04-23
ORD-3334,Megha Bajaj,Zara Jacket,Fashion,Memphis,MA,USA,Wholesale,COD,##Excellent##,1335.87,1.53,2024-04-18,2024-04-20
ORD-3335,Nikhil Naik,Puma Sneakers,Fashion,Augusta,GA,USA,Wholesale,COD,**Good**,84.64,19.32,2024-07-20,2024-07-27
ORD-3336,Anjali Chauhan  ,Fastrack Watch,Fashion,Portland,TN,USA,Wholesale,Debit Card,--Average--,855.43,4.08,2025-07-24,2025-07-25
ORD-3337,Swati Venkat  ,The Lean Startup,Books,Naperville,IL,USA,Online,Credit Card,--Average--,262.87,0.41,2026-06-22,2026-06-23
ORD-3338,Tarun Arora,MacBook Pro,Electronics,Springfield,NE,USA,Wholesale,UPI,Neutral,372.8,7.81,2024-12-22,2024-12-28
ORD-3339,Aarti Kapoor,HP Laptop,Electronics,Pittsburgh,PA,USA,Wholesale,Wallet,**Good**,641.84,1.01,2025-03-09,2025-03-12
ORD-3340,   Jyoti Tiwari,Philips Air Fryer,Home & Kitchen,Portland,TN,USA,Marketplace,COD,Neutral,1052.45,4.21,2025-07-30,2025-08-02
ORD-3341,Fatima Iyer  ,Bose Headphones,Electronics  ,Portland,MS,USA,Wholesale,COD,**Good**,1590.36,5.21,2026-04-07,2026-04-08
ORD-3342,Pallavi Arora,Clean Code,Books,Memphis,MA,USA,Online,Debit Card,****Very Satisfied****,2288.05,7.28,2025-11-30,2025-12-07
ORD-3343,Aarti Sen,The Lean Startup,Books  ,Portland,CT,USA,Marketplace,Debit Card,Neutral,1860.65,0.92,2026-04-03,2026-04-09
ORD-3344,Anjali Patel,Bose Headphones,Electronics,San Antonio,TX,USA,Marketplace,Credit Card,##Excellent##,1743.65,10.28,2024-12-26,2024-12-29
ORD-3345,Megha Agarwal,Philips Air Fryer,Home & Kitchen,Springfield,AZ,USA,Online,Credit Card,##Excellent##,474.55,10.55,2024-10-30,2024-11-02
ORD-3346,Swati Yadav,Nike Air Max,Fashion,Atlanta,GA,USA,Marketplace,COD,--Average--,131.63,17.61,2025-03-05,2025-03-09
ORD-3347,Sakshi Menon,Philips Air Fryer,Home & Kitchen  ,Richmond,OK,USA,Retail,Debit Card,##Excellent##,1830.81,6.58,2024-07-27,2024-07-29
ORD-3348,Ananya Nair,Sony TV,Electronics,Portland,NJ,USA,Online,UPI,****Very Satisfied****,1930.37,11.95,2025-07-04,2025-07-11
ORD-3349,Aman Kamath,Badminton Racket,Sports & Fitness,Memphis,MI,USA,Marketplace,Credit Card,Dissatisfied,1149.3,2.74,2025-09-24,2025-09-26
ORD-3350,Ashwin Malhotra,iPad Air,Electronics,Miami,FL,USA,Retail,Net Banking,Satisfied,2303.95,15.31,2025-12-10,2025-12-16
ORD-3351,Suresh Sharma,Bose Headphones,Electronics,Memphis,TN,USA,Marketplace,Credit Card,**Good**,2329.25,19.87,2024-09-06,2024-09-11
ORD-3352,Rohan Jain,Philips Air Fryer,Home & Kitchen,Richmond,KS,USA,Retail,Credit Card,--Average--,1151.38,13.75,2024-03-17,2024-03-18
ORD-3353,Aman Iyer,Adidas Ultraboost,Fashion,Albany,NY,USA,Marketplace,COD,--Average--,2337.14,18.84,2025-01-27,2025-01-31
ORD-3354,Sunita Arora,iPad Air,Electronics,Springfield,MO,USA,Wholesale,Wallet,Neutral,1931.25,14.74,2024-05-18,2024-05-20
ORD-3355,Tushar Khanna,Apple Watch,Electronics,Portland,NV,USA,Wholesale,Debit Card,Neutral,2312.73,5.44,2024-01-30,2024-02-03
ORD-3356,   Geeta Chandra,Fastrack Watch,Fashion,Portland,NJ,USA,Wholesale,Credit Card,**Good**,1025.07,11.13,2024-04-14,2024-04-17
ORD-3357,Sonal Kumar,Fastrack Watch,Fashion,Richmond,AR,USA,Wholesale,Debit Card,Very Satisfied,1499.8,4.8,2026-03-06,2026-03-10
ORD-3358,Pranav Yadav,OnePlus 12,Electronics,Memphis,NE,USA,Retail,Credit Card,Neutral,454.61,5.16,2024-11-23,2024-11-29
ORD-3359,Abhishek Srivastava,Dumbbells Set,Sports & Fitness,Springfield,NJ,USA,Online,COD,Very Satisfied,20.92,19.83,2026-01-31,2026-02-01
ORD-3360,Vikas Naik,Canon Camera,Electronics,Houston,TX,USA,Online,Net Banking,**Good**,433.28,13.62,2024-07-03,2024-07-07
ORD-3361,   Aditya Chatterjee,Prestige Cooker,Home & Kitchen,Richmond,MA,USA,Online,Debit Card,Very Satisfied,2404.35,12.42,2024-01-07,2024-01-11
ORD-3362,Anand Patel,iPad Air,Electronics,Memphis,WI,USA,Marketplace,UPI,Satisfied,1199.34,11.26,2024-12-23,2024-12-25
ORD-3363,Priya Mukherjee,Badminton Racket,Sports & Fitness,Memphis,UT,USA,Retail,Credit Card,--Average--,118.23,19.25,2025-07-05,2025-07-09
ORD-3364,   Jyoti Saxena,Nike Air Max,Fashion,Richmond,NJ,USA,Online,COD,****Very Satisfied****,1455.61,5.24,2025-12-31,2026-01-05
ORD-3365,   Kiran Kapoor,OnePlus 12,Electronics,Springfield,NM,USA,Online,Wallet,##Excellent##,1965.6,14.26,2026-05-22,2026-05-28
ORD-3366,Reema Verma,Titan Raga,Fashion,Memphis,AZ,USA,Marketplace,Credit Card,***Outstanding***,382.12,6.15,2025-08-10,2025-08-13
ORD-3367,Vivek Rao,The Lean Startup,Books,Tacoma,WA,USA,Online,Debit Card,Neutral,981.1,0.7,2025-04-16,2025-04-18
ORD-3368,Monali Malhotra,Yoga Mat,Sports & Fitness,Richmond,OK,USA,Online,Debit Card,Neutral,819.83,4.72,2024-07-25,2024-07-26
ORD-3369,Meera Bajaj,JBL Speaker,Electronics,Philadelphia,PA,USA,Marketplace,Debit Card,Dissatisfied,1618.7,3.59,2025-07-14,2025-07-18
ORD-3370,Isha Pandey,Godrej Fridge,Home & Kitchen,Cleveland,OH,USA,Online,Wallet,##Excellent##,1334.69,18.5,2025-07-30,2025-07-31
ORD-3371,Yash Iyer,Sapiens,Books,Springfield,NV,USA,Wholesale,Debit Card,Satisfied,1342.75,18.15,2025-03-25,2025-03-30
ORD-3372,Tushar Khanna,Clean Code,Books,Harrisburg,PA,USA,Retail,Debit Card,Dissatisfied,483.42,5.66,2025-08-02,2025-08-09
ORD-3373,Ananya Yadav,Nike Air Max,Fashion,Richmond,NJ,USA,Wholesale,Net Banking,****Very Satisfied****,24.0,10.05,2025-08-22,2025-08-29
ORD-3374,Meera Srivastava,Nike Air Max,Fashion,Portland,OK,USA,Retail,UPI,Neutral,556.21,19.61,2024-09-14,2024-09-15
ORD-3375,Raj Menon,Fastrack Watch,Fashion,Austin,TX,USA,Wholesale,Net Banking,**Good**,1544.78,19.5,2024-08-18,2024-08-21
ORD-3376,   Aarti Mukherjee,Cricket Bat,Sports & Fitness  ,Springfield,NC,USA,Wholesale,Net Banking,Dissatisfied,1728.59,3.89,2024-05-25,2024-05-28
ORD-3377,Raj Khanna,Prestige Cooker,Home & Kitchen,Richmond,MO,USA,Marketplace,Wallet,##Excellent##,945.57,14.72,2024-01-30,2024-02-01
ORD-3378,Ankita Mukherjee,Ray-Ban Aviator,Fashion,Memphis,OR,USA,Marketplace,Net Banking,--Average--,104.06,11.72,2024-06-19,2024-06-26
ORD-3379,   Varun Goyal,HP Laptop,Electronics,Denver,CO,USA,Retail,Wallet,Satisfied,1469.79,19.86,2024-05-04,2024-05-09
ORD-3380,Reema Naik,Logitech MX Master 3,Electronics,Denver,CO,USA,Online,Net Banking,##Excellent##,1464.29,12.35,2025-08-22,2025-08-26
ORD-3381,Arjun Nair  ,Dettol Sanitizer,Health & Personal Care  ,Portland,IA,USA,Online,COD,--Average--,1114.96,1.73,2026-03-13,2026-03-20
ORD-3382,Piyush Nair,Puma Sneakers,Fashion,Memphis,MA,USA,Retail,COD,##Excellent##,1151.9,7.29,2024-01-19,2024-01-26
ORD-3383,Reema Menon,Dettol Sanitizer,Health & Personal Care,Memphis,NM,USA,Marketplace,Debit Card,Neutral,1683.82,8.22,2024-07-09,2024-07-10
ORD-3384,Anjali Mishra,The Lean Startup,Books,Portland,KS,USA,Wholesale,Wallet,Satisfied,287.99,1.25,2026-04-20,2026-04-22
ORD-3385,Manya Malhotra,Prestige Cooker,Home & Kitchen,Portland,MS,USA,Online,COD,Neutral,374.25,5.36,2024-10-25,2024-11-01
ORD-3386,Bhavna Gupta,Logitech MX Master 3,Electronics,Harrisburg,PA,USA,Wholesale,Debit Card,**Good**,407.91,17.15,2024-05-21,2024-05-28
ORD-3387,Suresh Verma,Badminton Racket,Sports & Fitness  ,Portland,IA,USA,Marketplace,Debit Card,***Outstanding***,1467.88,18.57,2024-12-14,2024-12-20
ORD-3388,Sakshi Tiwari,MacBook Pro,Electronics,Miami,FL,USA,Wholesale,Credit Card,Neutral,2193.68,13.94,2025-07-08,2025-07-10
ORD-3389,Arun Shetty,Realme Buds,Electronics,Springfield,IL,USA,Wholesale,COD,##Excellent##,1081.33,15.04,2025-02-02,2025-02-06
ORD-3390,Vivek Banerjee,Pigeon Mixer,Home & Kitchen,Memphis,MA,USA,Online,UPI,**Good**,1440.1,5.23,2025-01-22,2025-01-28
ORD-3391,   Akash Roy,Fastrack Watch,Fashion  ,Springfield,NM,USA,Wholesale,COD,Satisfied,1423.49,4.85,2024-02-22,2024-02-29
ORD-3392,Deepak Gupta,Lenovo ThinkPad,Electronics,Los Angeles,CA,USA,Marketplace,COD,**Good**,2333.8,5.08,2026-05-29,2026-06-02
ORD-3393,Geeta Rao,Dell Monitor,Electronics,Memphis,NE,USA,Wholesale,COD,Satisfied,439.25,19.22,2025-02-11,2025-02-15
ORD-3394,   Nupur Mishra,Lenovo ThinkPad,Electronics  ,Tacoma,WA,USA,Online,Credit Card,Very Satisfied,117.94,19.96,2025-08-18,2025-08-25
ORD-3395,   Shubham Roy,Instant Pot,Home & Kitchen,Richmond,MI,USA,Marketplace,Wallet,##Excellent##,1664.84,6.09,2024-08-05,2024-08-09
ORD-3396,Harsh Jain,Canon Camera,Electronics,Cleveland,OH,USA,Wholesale,Debit Card,Satisfied,227.02,8.16,2024-01-10,2024-01-15
ORD-3397,Ashwin Joshi,Nivea Cream,Health & Personal Care,Augusta,GA,USA,Online,Wallet,**Good**,1161.64,17.0,2024-01-26,2024-02-01
ORD-3398,   Rahul Naik,Atomic Habits,Books,Portland,MN,USA,Wholesale,Wallet,***Outstanding***,1340.83,18.59,2024-04-25,2024-04-26
ORD-3399,   Rahul Sen,Adidas Ultraboost,Fashion,Tampa,FL,USA,Online,Wallet,##Excellent##,2165.25,1.29,2024-05-05,2024-05-07
ORD-3400,Preeti Menon,LOreal Shampoo,Health & Personal Care,Portland,CT,USA,Online,Wallet,***Outstanding***,1054.49,11.64,2025-12-09,2025-12-11
ORD-3401,Rahul Chatterjee,Puma Sneakers,Fashion,Houston,TX,USA,Marketplace,Net Banking,**Good**,1791.84,4.38,2026-03-18,2026-03-24
ORD-3402,   Sakshi Rao,iPad Air,Electronics,Richmond,OK,USA,Wholesale,Wallet,***Outstanding***,2308.81,17.5,2025-05-13,2025-05-18
ORD-3403,Vikram Agarwal,Allen Solly Shirt,Fashion,Springfield,OK,USA,Online,Net Banking,##Excellent##,1806.42,3.93,2025-08-06,2025-08-07
ORD-3404,Priya Khanna,Clean Code,Books,Memphis,HI,USA,Wholesale,Net Banking,Neutral,267.13,14.81,2026-03-06,2026-03-08
ORD-3405,Vikas Chauhan,OnePlus 12,Electronics,Portland,UT,USA,Marketplace,Debit Card,Very Satisfied,2402.38,4.36,2025-02-28,2025-03-02
ORD-3406,Raj Chopra,Titan Raga,Fashion,Naperville,IL,USA,Retail,UPI,Dissatisfied,29.79,2.2,2025-05-02,2025-05-07
ORD-3407,Girish Agarwal,Apple Watch,Electronics,Albany,NY,USA,Marketplace,UPI,Very Satisfied,2001.55,8.39,2024-11-14,2024-11-21
ORD-3408,Divya Venkat,Dell Monitor,Electronics,Rochester,NY,USA,Retail,Debit Card,Satisfied,668.08,1.62,2025-01-24,2025-01-28
ORD-3409,Yash Pandey,Instant Pot,Home & Kitchen,Boulder,CO,USA,Wholesale,Net Banking,****Very Satisfied****,997.76,10.63,2026-04-06,2026-04-07
ORD-3410,Girish Roy,Apple Watch,Electronics,Springfield,WI,USA,Retail,Wallet,##Excellent##,2230.8,16.6,2026-03-09,2026-03-16
ORD-3411,Pallavi Hegde,iPad Air,Electronics,Springfield,AR,USA,Marketplace,COD,Neutral,2428.54,19.49,2025-03-18,2025-03-19
ORD-3412,Shubham Gupta,Whey Protein,Sports & Fitness,Springfield,MI,USA,Wholesale,Wallet,Very Satisfied,1128.03,4.83,2025-05-31,2025-06-06
ORD-3413,Ravi Khanna,Bose Headphones,Electronics,San Francisco,CA,USA,Online,Wallet,***Outstanding***,2186.24,18.41,2024-06-18,2024-06-25
ORD-3414,Sunita Patel,HP Laptop,Electronics,Richmond,MI,USA,Online,UPI,Neutral,2056.32,7.87,2024-08-10,2024-08-14
ORD-3415,Ashwin Tiwari,Allen Solly Shirt,Fashion  ,Portland,OR,USA,Wholesale,Net Banking,****Very Satisfied****,2108.88,14.33,2025-05-08,2025-05-13
ORD-3416,Vikram Deshpande,Realme Buds,Electronics,Portland,AZ,USA,Marketplace,Credit Card,****Very Satisfied****,1497.24,15.99,2024-07-09,2024-07-10
ORD-3417,Nisha Sen,MacBook Pro,Electronics,Rochester,NY,USA,Marketplace,Net Banking,Dissatisfied,833.43,19.02,2025-11-04,2025-11-08
ORD-3418,Yash Chandra,Yoga Mat,Sports & Fitness,Memphis,HI,USA,Online,Net Banking,##Excellent##,1486.97,3.97,2025-06-01,2025-06-06
ORD-3419,Deepak Verma,Cricket Bat,Sports & Fitness,Memphis,KS,USA,Online,UPI,Very Satisfied,800.66,10.41,2024-05-28,2024-06-02
ORD-3420,Pallavi Patel,The Lean Startup,Books,Richmond,MI,USA,Retail,Credit Card,Very Satisfied,1574.38,5.97,2025-05-17,2025-05-21
ORD-3421,Kiran Yadav,Philips Air Fryer,Home & Kitchen,Portland,NM,USA,Marketplace,Net Banking,Satisfied,1875.71,13.37,2025-03-04,2025-03-06
ORD-3422,Aarti Gupta  ,Allen Solly Shirt,Fashion,Memphis,AZ,USA,Marketplace,Net Banking,Very Satisfied,2096.59,15.46,2024-03-18,2024-03-19
ORD-3423,Kavya Sharma,LOreal Shampoo,Health & Personal Care,Jacksonville,FL,USA,Retail,COD,##Excellent##,134.13,4.38,2026-05-18,2026-05-20
ORD-3424,Piyush Chopra,Sony TV,Electronics  ,Portland,AR,USA,Wholesale,Debit Card,Very Satisfied,2046.47,0.29,2024-06-03,2024-06-06
ORD-3425,Rahul Roy,HP Laptop,Electronics  ,Pittsburgh,PA,USA,Online,Wallet,****Very Satisfied****,2373.95,8.19,2024-05-13,2024-05-15
ORD-3426,Arjun Goyal,Cricket Bat,Sports & Fitness,Portland,OK,USA,Wholesale,Net Banking,***Outstanding***,1605.26,10.97,2024-09-07,2024-09-09
ORD-3427,Lakshmi Das,Whey Protein,Sports & Fitness,Memphis,NJ,USA,Online,COD,**Good**,557.16,4.87,2026-06-18,2026-06-23
ORD-3428,   Rajesh Rao,HP Laptop,Electronics,Springfield,CT,USA,Retail,Debit Card,--Average--,2382.46,14.97,2024-11-25,2024-12-02
ORD-3429,Abhishek Banerjee,Nike Air Max,Fashion,Springfield,KS,USA,Online,Wallet,Dissatisfied,2364.15,5.43,2024-10-31,2024-11-05
ORD-3430,Dhruv Bajaj,Zero to One,Books,Los Angeles,CA,USA,Retail,Wallet,Dissatisfied,1524.55,2.22,2025-06-08,2025-06-12
ORD-3431,   Rohan Hegde,Nike Air Max,Fashion,Springfield,HI,USA,Wholesale,Net Banking,**Good**,1982.04,0.83,2024-07-13,2024-07-16
ORD-3432,   Vikas Reddy  ,Nivea Cream,Health & Personal Care,Springfield,HI,USA,Retail,Wallet,Very Satisfied,602.46,12.89,2025-09-24,2025-09-25
ORD-3433,Divya Mukherjee,Zara Jacket,Fashion  ,Memphis,MS,USA,Retail,COD,****Very Satisfied****,1043.41,5.62,2026-01-26,2026-01-29
ORD-3434,Sunita Chauhan,Zero to One,Books  ,Portland,MA,USA,Online,UPI,--Average--,510.02,0.51,2024-01-29,2024-01-31
ORD-3435,Tarun Mishra,Clean Code,Books,Seattle,WA,USA,Wholesale,Credit Card,--Average--,578.83,16.72,2026-05-26,2026-05-30
ORD-3436,   Lakshmi Mukherjee,LOreal Shampoo,Health & Personal Care,Springfield,HI,USA,Marketplace,Credit Card,Neutral,575.51,16.72,2025-02-07,2025-02-13
ORD-3437,Tushar Sen,Allen Solly Shirt,Fashion,Richmond,IA,USA,Online,UPI,****Very Satisfied****,1967.15,1.47,2024-10-03,2024-10-07
ORD-3438,   Ankita Bose  ,The Alchemist,Books,Springfield,NV,USA,Wholesale,Net Banking,##Excellent##,526.63,8.05,2026-03-14,2026-03-19
ORD-3439,Yash Chatterjee,Levi Jeans,Fashion  ,Richmond,AR,USA,Marketplace,Net Banking,****Very Satisfied****,1397.14,12.35,2025-04-05,2025-04-06
ORD-3440,Pooja Chatterjee,Ray-Ban Aviator,Fashion,Memphis,AZ,USA,Retail,Wallet,Neutral,71.18,12.72,2025-12-27,2026-01-01
ORD-3441,Aditya Naik  ,Realme Buds,Electronics,Columbus,OH,USA,Online,UPI,##Excellent##,719.33,5.14,2024-04-09,2024-04-16
ORD-3442,Nisha Singh,Instant Pot,Home & Kitchen,Portland,MS,USA,Retail,Credit Card,***Outstanding***,1752.48,12.15,2025-04-08,2025-04-15
ORD-3443,Ashwin Iyer,Badminton Racket,Sports & Fitness,Springfield,OK,USA,Wholesale,Credit Card,##Excellent##,1562.93,8.48,2024-09-06,2024-09-07
ORD-3444,Naveen Hegde,Realme Buds,Electronics,Richmond,TN,USA,Marketplace,COD,Neutral,1751.82,12.02,2024-10-05,2024-10-06
ORD-3445,Arun Bhat,MacBook Pro,Electronics,Springfield,MA,USA,Online,Wallet,**Good**,2299.99,4.3,2024-01-14,2024-01-21
ORD-3446,Priya Malhotra,Allen Solly Shirt,Fashion,Harrisburg,PA,USA,Marketplace,Wallet,##Excellent##,1077.86,19.81,2026-03-02,2026-03-03
ORD-3447,Kavya Arora,Dell Monitor,Electronics  ,Tampa,FL,USA,Marketplace,Wallet,Dissatisfied,1540.17,3.32,2024-11-22,2024-11-23
ORD-3448,Sakshi Kamath,Cricket Bat,Sports & Fitness,Springfield,NJ,USA,Marketplace,Debit Card,--Average--,980.56,0.0,2024-01-24,2024-01-27
ORD-3449,   Priya Singh,Himalaya Face Wash,Health & Personal Care,Portland,IA,USA,Retail,Debit Card,***Outstanding***,1491.58,7.47,2024-07-27,2024-08-01
ORD-3450,   Vikram Goyal,The Lean Startup,Books,Portland,TN,USA,Online,UPI,Very Satisfied,744.76,13.22,2025-08-28,2025-08-30
ORD-3451,   Kunal Chopra,Zero to One,Books,Portland,AR,USA,Online,Net Banking,--Average--,2231.13,3.96,2025-05-02,2025-05-04
ORD-3452,Yash Sharma,Zara Jacket,Fashion,Portland,NE,USA,Retail,COD,**Good**,93.48,8.02,2024-06-19,2024-06-20
ORD-3453,Rajesh Pandey,Fastrack Watch,Fashion,Portland,MS,USA,Online,Net Banking,--Average--,2030.43,18.07,2024-05-01,2024-05-08
ORD-3454,Tushar Arora,MacBook Pro,Electronics,Richmond,WI,USA,Wholesale,UPI,***Outstanding***,1383.13,15.14,2026-01-20,2026-01-24
ORD-3455,Priya Das,HP Laptop,Electronics  ,Memphis,HI,USA,Retail,COD,Dissatisfied,1964.25,4.76,2026-05-10,2026-05-17
ORD-3456,   Vikas Chopra,Canon Camera,Electronics,Springfield,NJ,USA,Retail,Net Banking,**Good**,1780.55,9.12,2026-06-10,2026-06-11
ORD-3457,Lakshmi Dubey,Prestige Cooker,Home & Kitchen,Richmond,HI,USA,Marketplace,Debit Card,--Average--,528.05,4.73,2026-04-18,2026-04-24
ORD-3458,Aarti Malhotra,Havells Fan,Home & Kitchen,Seattle,WA,USA,Marketplace,Net Banking,##Excellent##,13.09,13.32,2025-12-14,2025-12-20
ORD-3459,Komal Iyer  ,Cricket Bat,Sports & Fitness,Portland,MA,USA,Marketplace,Wallet,Neutral,2482.39,13.53,2025-10-16,2025-10-20
ORD-3460,Swati Chauhan  ,Titan Raga,Fashion,Atlanta,GA,USA,Wholesale,Credit Card,--Average--,2477.32,6.41,2026-06-24,2026-06-29
ORD-3461,Nikhil Sethi,Dumbbells Set,Sports & Fitness,Chicago,IL,USA,Wholesale,Credit Card,***Outstanding***,1752.71,19.32,2025-04-25,2025-04-27
ORD-3462,Divya Chatterjee,Sapiens,Books  ,Springfield,MI,USA,Wholesale,Net Banking,##Excellent##,243.1,11.96,2025-01-07,2025-01-10
ORD-3463,   Anjali Kamath,Titan Raga,Fashion,Memphis,NV,USA,Wholesale,Wallet,##Excellent##,487.92,2.06,2024-12-16,2024-12-17
ORD-3464,Vikas Malhotra  ,LOreal Shampoo,Health & Personal Care,Cincinnati,OH,USA,Retail,Wallet,Satisfied,861.03,9.93,2024-03-18,2024-03-19
ORD-3465,   Nisha Singh,Logitech MX Master 3,Electronics,Richmond,HI,USA,Retail,COD,Neutral,110.05,3.62,2026-03-17,2026-03-23
ORD-3466,Tanu Hegde,Sapiens,Books,Austin,TX,USA,Wholesale,Debit Card,Dissatisfied,554.66,4.28,2024-03-20,2024-03-26
ORD-3467,Siddharth Rao,Adidas Ultraboost,Fashion,Augusta,GA,USA,Wholesale,COD,***Outstanding***,1453.98,17.72,2025-03-08,2025-03-09
ORD-3468,Simran Naik,iPhone 13,Electronics,Portland,MS,USA,Online,Wallet,--Average--,1555.24,7.93,2024-04-23,2024-04-27
ORD-3469,Jyoti Bhatt,The Alchemist,Books,Memphis,CT,USA,Online,Wallet,****Very Satisfied****,1262.24,0.98,2024-10-19,2024-10-24
ORD-3470,Meenakshi Ghosh,Adidas Ultraboost,Fashion  ,Jacksonville,FL,USA,Marketplace,Net Banking,Neutral,2043.38,3.15,2024-02-18,2024-02-19
ORD-3471,Tushar Kapoor,Dell Monitor,Electronics  ,Portland,NJ,USA,Online,COD,Dissatisfied,1558.62,16.13,2026-03-18,2026-03-24
ORD-3472,Sneha Chopra,Badminton Racket,Sports & Fitness,Memphis,MA,USA,Wholesale,UPI,***Outstanding***,2122.17,16.21,2026-06-03,2026-06-05
ORD-3473,Reema Banerjee,Philips Air Fryer,Home & Kitchen,Richmond,NJ,USA,Online,COD,**Good**,1925.37,5.59,2024-09-22,2024-09-28
ORD-3474,Geeta Srivastava,Fastrack Watch,Fashion,Portland,MS,USA,Marketplace,UPI,Dissatisfied,2386.3,2.8,2025-11-27,2025-12-03
ORD-3475,   Tushar Joshi,Bose Headphones,Electronics,Los Angeles,CA,USA,Wholesale,Credit Card,Very Satisfied,305.65,17.19,2024-09-04,2024-09-11
ORD-3476,Nisha Gupta,Levi Jeans,Fashion,New York,NY,USA,Online,Debit Card,****Very Satisfied****,947.26,18.21,2025-07-28,2025-07-30
ORD-3477,Preeti Khanna,Bose Headphones,Electronics,Harrisburg,PA,USA,Marketplace,COD,Satisfied,1787.91,15.51,2024-01-19,2024-01-26
ORD-3478,   Priya Kapoor,MacBook Pro,Electronics,Memphis,NE,USA,Marketplace,UPI,Neutral,2157.0,18.21,2024-06-05,2024-06-11
ORD-3479,Ankita Arora,Logitech MX Master 3,Electronics,Memphis,NJ,USA,Marketplace,Wallet,--Average--,701.66,15.02,2024-12-03,2024-12-09
