EMP_ID,FIRST_NAME,LAST_NAME,DEPARTMENT,JOB_TITLE,SALARY,HIRE_DATE,MANAGER_ID,OFFICE_CITY,PERFORMANCE_RATING,IS_ACTIVE
4514,Reema,Joshi,Product,Product Analyst,103785.7,2020-05-04,2169,Ranchi,EXCEPTIONAL,TRUE
4515,Priya,Bhatt,IT,IT Manager,273935.7,2019-10-09,,Noida,GOOD,TRUE
4516,Sonal,Goyal,Engineering,QA Engineer,130524.43,2025-04-25,3137,Thiruvananthapuram,GOOD,TRUE
4517,Tarun,Banerjee,Operations,Supply Chain Analyst,44028.53,2016-03-25,2948,Raipur,GOOD,TRUE
4518,Simran,Gupta,Marketing,Content Lead,102396.89,2016-08-28,,Mysuru,AVERAGE,FALSE
4519,Aarti,Jain,HR,HR Executive,72192.55,2019-02-11,3508,Hyderabad,GOOD,TRUE
4520,Megha,Sharma,HR,HR Manager,103983.47,2023-02-03,,Nagpur,EXCEPTIONAL,TRUE
4521,Meenakshi,Kulkarni,Product,UX Designer,47779.38,2025-04-05,4129,Patna,GOOD,TRUE
4522,Sunita,Bhatt,IT,Network Engineer,95811.19,2015-10-30,4246,Kochi,GOOD,TRUE
4523,Isha,Agarwal,Engineering,DevOps Engineer,137623.24,2017-08-30,2420,Delhi,EXCEPTIONAL,FALSE
4524,Kiran,Bhatt,IT,Cloud Engineer,111958.51,2019-09-09,2550,Surat,GOOD,TRUE
4525,Vivek,Reddy,Engineering,Senior Developer,82780.38,2015-11-04,3223,Chennai,AVERAGE,TRUE
4526,Kunal,Joshi,Sales,Sales Director,273062.55,2017-01-12,,Bhubaneswar,GOOD,TRUE
4527,Sonal,Sen,Operations,Logistics Lead,80741.81,2022-08-21,,Indore,GOOD,TRUE
4528,Deepak,Naik,HR,HR Manager,241845.83,2017-02-14,,Mumbai,AVERAGE,TRUE
4529,Tarun,Gupta,Legal,Paralegal,143088.17,2018-03-28,2973,Jaipur,POOR,FALSE
4530,Shreya,Menon,Operations,Logistics Lead,96625.98,2023-04-21,,Hyderabad,GOOD,TRUE
4531,Rajesh,Khanna,Analytics,Analytics Manager,139930.72,2020-07-20,,Dehradun,GOOD,TRUE
4532,Naveen,Bhatt,HR,HR Executive,81614.0,2021-04-01,2124,Jaipur,AVERAGE,TRUE
4533,Aditya,Chopra,HR,HR Executive,71027.8,2015-03-08,4453,Bhopal,GOOD,TRUE
4534,Yash,Bose,Analytics,Senior Analyst,95199.8,2024-06-03,3429,Coimbatore,GOOD,TRUE
4535,Girish,Bose,Legal,Contract Specialist,66395.19,2024-09-14,2930,Noida,AVERAGE,TRUE
4536,Dhruv,Ghosh,Sales,Account Manager,259124.33,2024-02-11,,Chennai,GOOD,TRUE
4537,Vikas,Yadav,Sales,Account Manager,88288.05,2022-10-30,,Mangaluru,GOOD,TRUE
4538,Simran,Rao,Finance,Accounts Executive,51165.17,2017-05-04,2250,Dehradun,GOOD,FALSE
4539,Nupur,Singh,Finance,CFO,32430.46,2023-12-19,4213,Mangaluru,EXCEPTIONAL,TRUE
4540,Pooja,Roy,Engineering,Senior Developer,98479.72,2017-06-10,3660,Surat,EXCEPTIONAL,TRUE
4541,Sanjay,Dubey,Engineering,DevOps Engineer,77018.18,2020-01-06,3137,Mumbai,AVERAGE,TRUE
4542,Nupur,Malhotra,IT,IT Manager,190604.73,2019-04-14,,Mumbai,GOOD,TRUE
4543,Bhavna,Goyal,HR,People Ops Lead,212376.89,2018-10-28,,Bhopal,AVERAGE,FALSE
4544,Raj,Naik,Operations,Ops Manager,221768.73,2017-01-11,,Thiruvananthapuram,GOOD,TRUE
4545,Tarun,Pandey,Operations,Ops Manager,256775.39,2019-10-27,,Lucknow,GOOD,TRUE
4546,Komal,Ghosh,Product,Scrum Master,48019.9,2019-10-15,3578,Delhi,GOOD,TRUE
4547,Jyoti,Malhotra,Analytics,Analytics Manager,255032.21,2022-04-02,,Ranchi,AVERAGE,TRUE
4548,Kiran,Nair,Marketing,SEO Specialist,136241.7,2020-09-15,2283,Bengaluru,AVERAGE,TRUE
4549,Anand,Gupta,Product,Product Owner,107150.06,2016-11-16,2311,Lucknow,GOOD,TRUE
4550,Nupur,Deshpande,Product,Scrum Master,121491.6,2024-02-20,2905,Bhubaneswar,EXCEPTIONAL,FALSE
4551,Ravi,Sharma,HR,HR Director,84230.21,2018-01-23,,Mangaluru,POOR,TRUE
4552,Shubham,Arora,Marketing,SEO Specialist,109137.77,2020-06-01,4158,Thiruvananthapuram,AVERAGE,TRUE
4553,Sanjay,Singh,Marketing,Content Lead,83116.06,2016-04-21,,Visakhapatnam,AVERAGE,TRUE
4554,Arjun,Banerjee,Operations,Logistics Lead,260949.08,2021-02-09,,Chandigarh,GOOD,TRUE
4555,Tarun,Gupta,Operations,Ops Executive,72522.23,2023-01-15,3724,Surat,GOOD,TRUE
4556,Simran,Mehta,Marketing,Digital Marketing Exec,32187.17,2019-07-04,4130,Lucknow,AVERAGE,TRUE
4557,Varun,Mishra,IT,IT Support,121955.79,2019-03-12,3417,Thiruvananthapuram,POOR,TRUE
4558,Pallavi,Malhotra,Engineering,QA Engineer,79514.05,2024-08-26,2903,Mysuru,GOOD,TRUE
4559,Piyush,Tiwari,Legal,Legal Counsel,68484.31,2016-09-25,2053,Ranchi,EXCEPTIONAL,TRUE
4560,Ankita,Kulkarni,IT,IT Support,88179.27,2024-10-24,4176,Gurgaon,GOOD,TRUE
4561,Manya,Jain,Operations,Ops Executive,149711.36,2018-06-25,3254,Visakhapatnam,AVERAGE,TRUE
4562,Arjun,Sharma,IT,Network Engineer,61688.97,2019-06-29,4149,Thiruvananthapuram,GOOD,TRUE
4563,Varun,Bajaj,Analytics,Data Analyst,105504.86,2015-06-30,2266,Jaipur,GOOD,TRUE
4564,Aman,Iyer,Sales,Business Development Rep,118714.54,2016-01-29,3815,Chennai,GOOD,TRUE
4565,Pooja,Srivastava,Legal,Legal Counsel,33271.17,2021-11-19,4475,Bengaluru,GOOD,TRUE
4566,Swati,Kulkarni,Legal,Contract Specialist,69840.55,2024-01-12,4112,Bhubaneswar,GOOD,TRUE
4567,Anand,Bhatt,Operations,Logistics Lead,83698.26,2024-10-02,,Noida,GOOD,TRUE
4568,Isha,Bajaj,HR,People Ops Lead,276815.38,2015-02-04,,Coimbatore,AVERAGE,TRUE
4569,Tanvi,Bhatt,Sales,Sales Director,269695.32,2023-02-11,,Indore,GOOD,TRUE
4570,Pooja,Menon,Sales,Sales Executive,102262.5,2017-07-20,4102,Coimbatore,AVERAGE,TRUE
4571,Nupur,Patel,Marketing,Content Lead,86626.25,2021-03-07,,Vadodara,EXCEPTIONAL,FALSE
4572,Akash,Bajaj,Marketing,Digital Marketing Exec,45891.47,2019-12-30,3301,Indore,GOOD,TRUE
4573,Abhishek,Sen,Sales,Sales Manager,201879.92,2021-12-11,,Goa,GOOD,TRUE
4574,Neha,Roy,Product,Product Manager,111148.71,2018-12-21,,Nagpur,AVERAGE,TRUE
4575,Ravi,Kulkarni,Sales,Business Development Rep,31583.03,2024-03-26,2162,Bhopal,GOOD,TRUE
4576,Siddharth,Bhat,Product,UX Designer,111424.78,2021-06-04,4259,Bengaluru,POOR,TRUE
4577,Monali,Venkat,Legal,Compliance Officer,77011.3,2022-01-12,4003,Visakhapatnam,AVERAGE,TRUE
4578,Manya,Reddy,Legal,Legal Counsel,117436.18,2015-08-31,2868,Gurgaon,GOOD,FALSE
4579,Ravi,Sharma,Operations,Supply Chain Analyst,97611.86,2019-08-21,3472,Delhi,AVERAGE,TRUE
4580,Sunita,Pandey,Analytics,Data Scientist,143704.94,2020-11-03,4531,Indore,GOOD,TRUE
4581,Manya,Kamath,IT,Network Engineer,93120.37,2020-04-10,3256,Chennai,AVERAGE,TRUE
4582,Isha,Rao,Product,Product Owner,49587.62,2017-11-25,2174,Bhopal,AVERAGE,TRUE
4583,Akash,Deshpande,Analytics,Data Scientist,89301.68,2020-10-30,2232,Dehradun,POOR,TRUE
4584,Meera,Bhat,IT,IT Support,107936.09,2025-02-12,3977,Coimbatore,GOOD,TRUE
4585,Sunita,Patel,Marketing,Marketing Manager,176872.4,2015-08-13,,Noida,GOOD,TRUE
4586,Anjali,Hegde,Legal,Contract Specialist,85507.73,2020-08-02,2057,Noida,EXCEPTIONAL,TRUE
4587,Sunita,Venkat,Engineering,Developer,92184.54,2024-09-05,3368,Jaipur,GOOD,TRUE
4588,Saurabh,Bhat,HR,Recruiter,129515.82,2023-01-10,2205,Goa,GOOD,TRUE
4589,Harsh,Chatterjee,Marketing,Marketing Manager,170914.16,2024-07-07,,Thiruvananthapuram,GOOD,TRUE
4590,Pranav,Ghosh,Operations,Logistics Lead,156906.05,2019-01-06,,Ahmedabad,AVERAGE,TRUE
4591,Naveen,Verma,Analytics,Analytics Manager,231445.61,2023-05-20,,Ahmedabad,GOOD,TRUE
4592,Sanjay,Chauhan,Finance,Analyst,100672.82,2016-07-30,3881,Kolkata,POOR,TRUE
4593,Sanjay,Reddy,IT,System Admin,139383.5,2021-08-05,2832,Mangaluru,AVERAGE,TRUE
4594,Bhavna,Bose,Legal,Paralegal,147246.57,2017-05-15,2652,Nagpur,GOOD,TRUE
4595,Tanvi,Kapoor,Operations,Ops Executive,133469.44,2022-07-15,4086,Ahmedabad,EXCEPTIONAL,TRUE
4596,Rajesh,Kapoor,Product,UX Designer,31787.06,2021-10-06,3100,Goa,EXCEPTIONAL,FALSE
4597,Kiran,Patel,Product,Scrum Master,103973.2,2016-12-11,4129,Noida,AVERAGE,TRUE
4598,Arjun,Chandra,Operations,Logistics Lead,110681.83,2025-06-02,,Delhi,GOOD,FALSE
4599,Akash,Bose,Operations,Ops Executive,111555.22,2017-10-09,2516,Thiruvananthapuram,GOOD,TRUE
4600,Sweta,Singh,Engineering,DevOps Engineer,138816.55,2020-01-31,3368,Dehradun,POOR,TRUE
4601,Raj,Chandra,HR,Recruiter,119577.03,2019-03-09,3400,Mumbai,GOOD,TRUE
4602,Divya,Das,Operations,Logistics Lead,94298.43,2024-08-11,,Hyderabad,AVERAGE,TRUE
4603,Mohit,Kumar,Operations,Warehouse Manager,265642.35,2019-09-15,,Surat,GOOD,TRUE
4604,Vishal,Naik,Product,Product Manager,184189.76,2018-11-02,,Hyderabad,AVERAGE,TRUE
4605,Siddharth,Chatterjee,Analytics,Data Scientist,58950.77,2024-11-21,2810,Jaipur,AVERAGE,TRUE
4606,Meera,Saxena,Sales,Business Development Rep,106043.86,2015-02-20,3292,Nagpur,EXCEPTIONAL,TRUE
4607,Preeti,Shetty,Engineering,QA Engineer,137379.78,2024-07-16,2181,Thiruvananthapuram,GOOD,TRUE
4608,Nisha,Singh,Finance,CFO,64108.11,2024-02-19,2428,Mangaluru,GOOD,TRUE
4609,Suresh,Bajaj,Engineering,DevOps Engineer,124053.68,2023-02-17,3337,Nagpur,AVERAGE,TRUE
4610,Kavya,Singh,Operations,Ops Manager,182610.33,2025-04-29,,Raipur,POOR,TRUE
4611,Isha,Yadav,Engineering,QA Engineer,107170.21,2019-08-22,3484,Delhi,AVERAGE,FALSE
4612,Harsh,Naik,Sales,Business Development Rep,144804.1,2015-08-22,3936,Lucknow,EXCEPTIONAL,TRUE
4613,Tanvi,Bhatt,Marketing,Marketing Manager,262295.23,2024-12-07,,Mumbai,GOOD,FALSE
4614,Vishal,Saxena,Analytics,Data Analyst,123797.49,2021-03-04,4547,Mangaluru,GOOD,TRUE
4615,Ananya,Srivastava,Analytics,Data Analyst,65017.86,2016-08-01,4425,Kolkata,GOOD,TRUE
4616,Mohit,Bajaj,Product,Product Owner,113985.76,2022-02-28,2311,Gurgaon,GOOD,TRUE
4617,Rohan,Das,Marketing,Digital Marketing Exec,148371.27,2023-05-22,3230,Thiruvananthapuram,AVERAGE,TRUE
4618,Ritika,Goyal,Product,Product Manager,124218.5,2024-11-17,,Ranchi,AVERAGE,TRUE
4619,Ashwin,Saxena,Analytics,BI Developer,85993.15,2017-08-30,3887,Hyderabad,AVERAGE,TRUE
4620,Ananya,Chatterjee,HR,HR Director,219579.71,2018-02-14,,Hyderabad,GOOD,TRUE
4621,Arun,Khanna,Finance,Analyst,108630.69,2016-07-29,4483,Kolkata,GOOD,TRUE
4622,Tarun,Nair,Sales,Sales Director,165333.7,2020-05-02,,Indore,GOOD,TRUE
4623,Varun,Chauhan,HR,People Ops Lead,253410.73,2016-09-13,,Ahmedabad,GOOD,TRUE
4624,Rahul,Mishra,Legal,Legal Counsel,71772.7,2019-07-17,2613,Chandigarh,EXCEPTIONAL,TRUE
4625,Aditya,Banerjee,IT,System Admin,81876.86,2021-11-14,3417,Chennai,POOR,TRUE
4626,Divya,Agarwal,Analytics,Analytics Manager,95672.68,2020-11-07,,Coimbatore,POOR,TRUE
4627,Aditya,Nair,Sales,Business Development Rep,111963.09,2020-10-25,3890,Noida,GOOD,TRUE
4628,Sweta,Hegde,Engineering,DevOps Engineer,60684.94,2022-11-01,3017,Bengaluru,EXCEPTIONAL,FALSE
4629,Jyoti,Das,Product,Product Owner,73288.08,2019-09-06,4512,Vadodara,GOOD,TRUE
4630,Ankita,Bose,Engineering,DevOps Engineer,118765.85,2024-12-29,3811,Kochi,POOR,TRUE
4631,Simran,Ghosh,Analytics,Analytics Manager,94689.71,2019-09-17,,Pune,GOOD,TRUE
4632,Geeta,Reddy,Analytics,Data Analyst,91944.04,2023-12-16,2232,Raipur,AVERAGE,TRUE
4633,Manya,Chatterjee,Operations,Warehouse Manager,144599.7,2023-08-04,,Chandigarh,EXCEPTIONAL,TRUE
4634,Raj,Chopra,Engineering,Tech Lead,121225.31,2024-05-03,,Thiruvananthapuram,EXCEPTIONAL,TRUE
4635,Bhavna,Mishra,Analytics,Data Analyst,64831.0,2018-12-02,3966,Surat,AVERAGE,TRUE
4636,Sunita,Kapoor,Finance,Financial Planner,30721.58,2019-05-26,2958,Bhopal,EXCEPTIONAL,TRUE
4637,Aman,Saxena,Engineering,Tech Lead,106762.95,2015-08-22,,Bhubaneswar,EXCEPTIONAL,TRUE
4638,Vivek,Goyal,Finance,CFO,60513.11,2016-07-04,4404,Nagpur,GOOD,TRUE
4639,Mohit,Menon,Operations,Ops Manager,251185.31,2017-11-18,,Bengaluru,GOOD,TRUE
4640,Tanvi,Deshpande,Operations,Logistics Lead,283361.04,2019-09-20,,Indore,GOOD,TRUE
4641,Amit,Chauhan,HR,HR Director,132136.03,2025-03-14,,Dehradun,GOOD,TRUE
4642,Rahul,Kumar,Analytics,Data Scientist,46367.6,2025-02-07,2464,Mysuru,AVERAGE,TRUE
4643,Pallavi,Sharma,Operations,Supply Chain Analyst,66625.46,2015-10-10,2450,Ahmedabad,EXCEPTIONAL,FALSE
4644,Dhruv,Singh,Product,Product Analyst,64062.74,2018-04-15,2905,Mumbai,GOOD,TRUE
4645,Monali,Naik,Operations,Ops Manager,150181.14,2023-09-27,,Mangaluru,GOOD,TRUE
4646,Aarti,Venkat,Legal,Legal Manager,228468.09,2018-02-05,,Patna,GOOD,TRUE
4647,Raj,Joshi,Product,UX Designer,96276.51,2015-11-04,2638,Bhubaneswar,GOOD,TRUE
4648,Komal,Saxena,IT,IT Support,100587.93,2018-04-18,3166,Noida,GOOD,TRUE
4649,Tushar,Jain,Legal,Compliance Officer,114274.48,2015-02-08,2386,Bengaluru,GOOD,TRUE
4650,Fatima,Pillai,Analytics,Senior Analyst,46855.41,2017-03-23,4184,Noida,AVERAGE,TRUE
4651,Ravi,Nair,Product,UX Designer,128077.51,2017-06-18,3639,Ahmedabad,AVERAGE,FALSE
4652,Manya,Pillai,HR,HR Executive,127329.72,2023-10-30,3245,Vadodara,AVERAGE,TRUE
4653,Arjun,Pillai,Finance,Financial Planner,133756.63,2021-07-20,4401,Patna,GOOD,FALSE
4654,Pallavi,Kulkarni,Sales,Sales Executive,72931.08,2025-06-17,3796,Kolkata,AVERAGE,TRUE
4655,Rohan,Shetty,IT,IT Support,131925.8,2021-05-03,2366,Kolkata,EXCEPTIONAL,TRUE
4656,Sakshi,Yadav,Sales,Sales Director,294010.01,2024-11-14,,Jaipur,GOOD,TRUE
4657,Girish,Chatterjee,Product,UX Designer,104868.71,2024-11-25,3581,Bhubaneswar,GOOD,TRUE
4658,Disha,Roy,Marketing,Digital Marketing Exec,35724.27,2018-06-20,2159,Chandigarh,GOOD,TRUE
4659,Simran,Chatterjee,Analytics,Analytics Manager,297504.23,2015-11-18,,Vadodara,GOOD,TRUE
4660,Vivek,Kapoor,Engineering,Developer,37092.16,2024-04-01,3394,Jaipur,EXCEPTIONAL,TRUE
4661,Geeta,Menon,HR,HR Director,95511.4,2024-02-03,,Surat,POOR,TRUE
4662,Raj,Chauhan,Sales,Sales Executive,147966.25,2022-09-25,3292,Nagpur,EXCEPTIONAL,TRUE
4663,Pallavi,Singh,Finance,Financial Planner,36025.45,2025-03-12,2492,Mysuru,GOOD,TRUE
4664,Pranav,Kamath,Sales,Sales Director,141106.61,2016-06-28,,Vadodara,GOOD,TRUE
4665,Sunita,Reddy,Engineering,DevOps Engineer,132802.97,2018-01-21,2527,Nagpur,GOOD,TRUE
4666,Tanu,Mukherjee,HR,HR Executive,44103.26,2019-08-01,3812,Mysuru,GOOD,TRUE
4667,Sweta,Menon,Sales,Sales Manager,237103.04,2018-02-16,,Noida,GOOD,TRUE
4668,Pallavi,Chatterjee,HR,Recruiter,31407.87,2017-01-11,2342,Nagpur,AVERAGE,TRUE
4669,Meera,Khanna,Operations,Warehouse Manager,176451.7,2016-07-25,,Jaipur,GOOD,TRUE
4670,Reema,Hegde,Analytics,Analytics Manager,89777.45,2025-02-15,,Surat,GOOD,TRUE
4671,Yash,Roy,Finance,CFO,96994.29,2023-01-10,4048,Gurgaon,POOR,TRUE
4672,Sunita,Gupta,Legal,Legal Counsel,90490.18,2021-12-02,2602,Ranchi,GOOD,TRUE
4673,Ravi,Banerjee,Marketing,Digital Marketing Exec,115837.05,2019-11-19,2736,Coimbatore,EXCEPTIONAL,FALSE
4674,Priya,Menon,Engineering,DevOps Engineer,37958.93,2017-07-29,3234,Patna,GOOD,TRUE
4675,Tanu,Pillai,IT,Cloud Engineer,49372.62,2019-10-16,3652,Coimbatore,AVERAGE,TRUE
4676,Aman,Goyal,Operations,Ops Executive,87259.05,2021-04-30,3317,Ranchi,GOOD,TRUE
4677,Monali,Chauhan,Operations,Logistics Lead,113873.25,2024-12-03,,Patna,AVERAGE,TRUE
4678,Anand,Chopra,Marketing,Marketing Manager,157481.89,2018-08-27,,Bengaluru,POOR,TRUE
4679,Vikas,Sethi,IT,IT Support,72753.79,2019-02-25,4202,Vadodara,AVERAGE,TRUE
4680,Manya,Agarwal,HR,Recruiter,83588.67,2022-09-01,3303,Delhi,AVERAGE,TRUE
4681,Akash,Chatterjee,Analytics,Data Scientist,127131.1,2016-05-05,2596,Ranchi,AVERAGE,TRUE
4682,Manish,Menon,HR,Recruiter,121598.7,2016-01-02,4128,Bengaluru,AVERAGE,TRUE
4683,Manya,Tiwari,Operations,Ops Executive,135651.71,2022-04-19,2778,Ranchi,POOR,TRUE
4684,Amit,Patel,Marketing,Digital Marketing Exec,142938.64,2020-03-20,2066,Gurgaon,GOOD,TRUE
4685,Lakshmi,Chopra,Marketing,Digital Marketing Exec,110891.79,2022-02-13,2568,Bengaluru,EXCEPTIONAL,TRUE
4686,Anjali,Kulkarni,Engineering,QA Engineer,118814.96,2016-01-12,2527,Noida,AVERAGE,TRUE
4687,Rajesh,Bhat,Operations,Supply Chain Analyst,84899.63,2018-10-29,4640,Ranchi,AVERAGE,TRUE
4688,Dhruv,Bhat,HR,Recruiter,142258.48,2024-08-20,3882,Bhopal,AVERAGE,FALSE
4689,Pooja,Chopra,Product,Product Analyst,69962.47,2021-09-03,3319,Vadodara,AVERAGE,TRUE
4690,Sneha,Iyer,HR,HR Manager,220588.85,2025-03-25,,Delhi,GOOD,TRUE
4691,Yash,Srivastava,Engineering,Senior Developer,141057.86,2016-02-06,3690,Chennai,POOR,TRUE
4692,Megha,Malhotra,Legal,Contract Specialist,39577.27,2025-05-16,3378,Dehradun,AVERAGE,TRUE
4693,Anand,Venkat,Legal,Paralegal,53529.49,2020-10-14,4501,Surat,GOOD,TRUE
4694,Tarun,Sethi,Engineering,Developer,70975.94,2020-07-10,2991,Patna,AVERAGE,FALSE
4695,Ravi,Gupta,Analytics,Data Scientist,136028.32,2023-09-02,2596,Indore,POOR,FALSE
4696,Rahul,Saxena,Finance,Financial Planner,125886.16,2018-07-20,4483,Delhi,GOOD,TRUE
4697,Pallavi,Shetty,HR,HR Executive,85617.81,2025-03-18,4241,Bengaluru,EXCEPTIONAL,TRUE
4698,Ashwin,Jain,Finance,Finance Manager,109623.98,2018-11-01,,Lucknow,GOOD,TRUE
4699,Sanjay,Shetty,Analytics,Data Analyst,60143.55,2018-02-22,4659,Chandigarh,GOOD,TRUE
4700,Pooja,Iyer,IT,IT Support,75074.22,2021-09-26,4515,Kolkata,GOOD,TRUE
4701,Amit,Kamath,Legal,Legal Manager,97646.95,2016-05-14,,Bengaluru,POOR,TRUE
4702,Raj,Kamath,Legal,Legal Counsel,78087.44,2023-05-08,2776,Indore,AVERAGE,TRUE
4703,Lakshmi,Nair,Marketing,Content Lead,286310.28,2017-12-14,,Hyderabad,AVERAGE,TRUE
4704,Abhishek,Ghosh,Marketing,Content Lead,119483.99,2016-11-14,,Bhopal,GOOD,FALSE
4705,Girish,Saxena,IT,IT Support,107732.92,2020-04-22,2333,Hyderabad,AVERAGE,TRUE
4706,Tanvi,Roy,IT,IT Manager,133412.55,2018-03-23,,Ranchi,GOOD,TRUE
4707,Nikhil,Malhotra,HR,HR Manager,271556.17,2023-02-13,,Coimbatore,GOOD,TRUE
4708,Kavya,Singh,Legal,Legal Manager,206774.54,2016-02-07,,Mysuru,GOOD,FALSE
4709,Arjun,Shetty,Legal,Legal Counsel,63593.55,2017-07-08,2652,Vadodara,GOOD,TRUE
4710,Sanjay,Venkat,Finance,Financial Planner,87299.86,2015-03-16,4226,Jaipur,POOR,TRUE
4711,Sunita,Menon,Analytics,BI Developer,76802.71,2022-09-05,2942,Ahmedabad,GOOD,FALSE
4712,Shubham,Saxena,Operations,Ops Executive,68358.75,2016-05-24,3791,Surat,POOR,TRUE
4713,Nisha,Pillai,Marketing,Marketing Manager,183780.44,2016-06-29,,Gurgaon,AVERAGE,FALSE
4714,Gaurav,Bhat,Legal,Compliance Officer,149112.85,2017-05-17,4225,Visakhapatnam,EXCEPTIONAL,TRUE
4715,Rahul,Jain,Engineering,Developer,61849.13,2023-01-31,2147,Indore,GOOD,TRUE
4716,Komal,Venkat,IT,IT Manager,236810.4,2017-01-30,,Thiruvananthapuram,POOR,TRUE
4717,Arjun,Bhatt,Analytics,Analytics Manager,123683.57,2024-03-16,,Delhi,GOOD,TRUE
4718,Arun,Bhat,Product,Product Owner,75820.17,2020-01-17,4129,Bhubaneswar,EXCEPTIONAL,TRUE
4719,Anjali,Venkat,IT,System Admin,41151.36,2021-05-11,3350,Vadodara,GOOD,TRUE
4720,Gaurav,Arora,HR,HR Director,220417.87,2020-08-28,,Bhubaneswar,GOOD,TRUE
4721,Swati,Kamath,Product,Product Analyst,56731.47,2024-01-31,4512,Jaipur,GOOD,TRUE
4722,Meera,Goyal,IT,Cloud Engineer,108753.57,2021-04-19,3636,Mumbai,POOR,TRUE
4723,Vishal,Iyer,Operations,Ops Executive,105808.99,2021-04-11,2516,Delhi,GOOD,TRUE
4724,Yash,Menon,Legal,Paralegal,66467.94,2020-07-11,2057,Mysuru,AVERAGE,TRUE
4725,Neha,Yadav,Product,Product Manager,238111.06,2025-04-17,,Visakhapatnam,AVERAGE,TRUE
4726,Meera,Yadav,Sales,Account Manager,80781.86,2018-09-08,,Coimbatore,GOOD,TRUE
4727,Raj,Patel,HR,People Ops Lead,252488.49,2017-04-02,,Mumbai,GOOD,TRUE
4728,Pallavi,Singh,Operations,Supply Chain Analyst,142315.28,2024-08-08,4086,Lucknow,AVERAGE,TRUE
4729,Manya,Saxena,HR,HR Manager,247551.21,2020-02-21,,Jaipur,POOR,TRUE
4730,Sunita,Agarwal,Analytics,Data Analyst,145313.01,2019-02-26,4360,Ranchi,AVERAGE,TRUE
4731,Ankita,Bhatt,Finance,Finance Manager,148944.22,2022-09-16,,Lucknow,POOR,TRUE
4732,Akash,Chatterjee,Analytics,Data Analyst,60417.23,2015-01-18,4427,Raipur,AVERAGE,TRUE
4733,Pallavi,Kulkarni,Engineering,Senior Developer,107889.01,2020-11-05,3237,Gurgaon,GOOD,TRUE
4734,Shubham,Agarwal,Operations,Logistics Lead,197517.63,2017-06-26,,Coimbatore,GOOD,TRUE
4735,Yash,Srivastava,Marketing,SEO Specialist,89971.68,2017-06-20,3063,Noida,POOR,TRUE
4736,Reema,Chauhan,IT,System Admin,129040.86,2021-03-03,3398,Goa,GOOD,FALSE
4737,Ashwin,Sethi,Finance,CFO,63011.87,2019-07-05,3830,Pune,GOOD,TRUE
4738,Manish,Yadav,Product,Product Analyst,74902.99,2018-02-07,2184,Indore,AVERAGE,TRUE
4739,Manya,Yadav,Marketing,Digital Marketing Exec,67767.96,2015-12-12,4465,Pune,GOOD,TRUE
4740,Abhishek,Nair,Product,UX Designer,94901.9,2024-05-15,3097,Ranchi,GOOD,TRUE
4741,Yash,Arora,Product,Product Manager,294693.27,2017-10-31,,Thiruvananthapuram,AVERAGE,TRUE
4742,Manya,Joshi,Legal,Legal Manager,161291.34,2022-08-19,,Pune,GOOD,TRUE
4743,Tanvi,Verma,IT,Network Engineer,61133.51,2018-03-10,4542,Lucknow,GOOD,TRUE
4744,Piyush,Rao,Engineering,Senior Developer,105697.01,2018-04-03,2860,Mumbai,AVERAGE,TRUE
4745,Rajesh,Saxena,Analytics,Analytics Manager,201930.64,2021-10-08,,Noida,GOOD,TRUE
4746,Vishal,Mukherjee,Product,Product Manager,195165.76,2022-01-13,,Chandigarh,GOOD,TRUE
4747,Meenakshi,Verma,Analytics,BI Developer,63480.68,2021-09-05,2232,Ahmedabad,EXCEPTIONAL,TRUE
4748,Bhavna,Deshpande,Legal,Legal Manager,271297.19,2021-10-08,,Mumbai,GOOD,TRUE
4749,Nisha,Malhotra,Analytics,Analytics Manager,228048.08,2025-02-27,,Pune,AVERAGE,TRUE
4750,Sneha,Pandey,Marketing,SEO Specialist,57217.23,2022-05-25,4189,Lucknow,EXCEPTIONAL,TRUE
4751,Arun,Bajaj,IT,System Admin,118585.35,2016-04-17,3599,Pune,EXCEPTIONAL,TRUE
4752,Ananya,Venkat,Sales,Account Manager,247602.44,2024-12-18,,Surat,AVERAGE,TRUE
4753,Nikhil,Kapoor,Engineering,QA Engineer,88755.76,2019-11-22,3690,Vadodara,GOOD,TRUE
4754,Simran,Kulkarni,Operations,Ops Manager,283739.99,2018-04-02,,Bhubaneswar,GOOD,TRUE
4755,Neha,Gupta,IT,Cloud Engineer,70165.06,2020-07-12,3132,Surat,GOOD,TRUE
4756,Manish,Bhatt,Sales,Sales Manager,228171.3,2021-03-21,,Vadodara,GOOD,TRUE
4757,Deepak,Rao,Product,Product Analyst,54568.59,2019-07-08,3639,Coimbatore,EXCEPTIONAL,TRUE
4758,Fatima,Roy,Finance,Analyst,91541.02,2020-03-23,3807,Kolkata,GOOD,TRUE
4759,Vishal,Iyer,Legal,Compliance Officer,75768.92,2022-12-01,2613,Kolkata,AVERAGE,TRUE
4760,Dhruv,Sharma,Engineering,Developer,60984.65,2024-08-23,4446,Raipur,GOOD,TRUE
4761,Ritika,Agarwal,Sales,Account Manager,232836.12,2016-09-03,,Chennai,EXCEPTIONAL,TRUE
4762,Disha,Kumar,Marketing,Content Lead,297957.8,2020-08-12,,Nagpur,AVERAGE,TRUE
